gene_id,MCF-7,MCF-7-ADR
CRACR2B,4.238409015,0.299834396
CRADD,1.763039778,1.063377167
CRAMP1,8.402462,4.323507
CRAT,4.763333177,1.505778259
CRB1,0,0
CRB2,0.188846,0.088404
CRB3,3.67538225,0.026046004
CRBN,16.13555404,17.33992102
CRCP,25.4203867,36.62517954
CRCT1,0,0
CREB1,8.647014855,5.175179838
CREB3,14.521399,31.862473
CREB3L1,1.316985,10.728295
CREB3L2,41.06716895,9.363022029
CREB3L3,0,0
CREB3L4,15.4365319,2.803628522
CREB5,0.19424115,15.05887978
CREBBP,25.82360981,19.99911863
CREBL2,15.836296,6.285452
CREBRF,2.025042943,6.314645203
CREBZF,11.332252,15.023356
CREG1,32.856709,15.343608
CREG2,0.070879,0.036455
CRELD1,8.509601856,4.743927161
CRELD2,15.66416381,5.734353467
CREM,2.337421215,5.70008526
CRH,0,0
CRHBP,0,0.297193
CRHR1,0,0
CRHR2,0,0.041384827
CRIM1,7.735888,55.184196
CRIP1,0.896699,14.08287
CRIP2,17.84304195,13.83472014
CRIP3,0.025408,0.310891105
CRIPT,3.792271,3.028725
CRISP1,0,0
CRISP2,0,0
CRISP3,0.512855632,1.169124805
CRISPLD1,0.402028151,3.49677652
CRISPLD2,1.21177,0.4265
CRK,15.75455416,49.38714725
CRKL,46.720707,29.787012
CRLF1,8.468166,0
CRLF2,0.03217683,0.020464368
CRLF3,6.757581,15.709771
CRLS1,2.826759295,10.15334668
CRMP1,0,8.628383984
CRNDE,13.391665,6.085193
CRNKL1,15.08234624,6.476927503
CRNN,0,0.066138
CROCC,2.1305,0.361484
CROCC2,0,0
CROT,3.701372555,2.688813131
CRP,0,0
CRPPA,0.46919,0.193268
CRTAC1,0.168106664,0
CRTAM,0,0.025232951
CRTAP,21.576357,24.433439
CRTC1,2.291627603,1.734945565
CRTC2,14.2418,9.536526
CRTC3,6.33960223,3.590218307
CRX,0,0
CRY1,6.315043,35.913494
CRY2,4.241285315,2.326853255
CRYAA,0,0
CRYAA2,0,0
CRYAB,0,14.93111561
CRYBA1,0.594338,0.353888
CRYBA2,0.133977,0.729978
CRYBA4,0,0
CRYBB1,0,0
CRYBB2,0,0
CRYBB3,0.351002,0.453928
CRYBG1,14.64848173,4.52356195
CRYBG2,1.388732,0.119175
CRYBG3,0.25919,9.030369
CRYGA,0,0
CRYGB,0,0
CRYGC,0,0
CRYGD,0,0
CRYGN,0,0.047810703
CRYGS,0.268642,1.389807
CRYL1,14.4252434,0.458740395
CRYM,0.107509,0.5800935
CRYZ,5.696368311,7.477990288
CRYZL1,6.014955,7.503699
CRYZL2P-SEC16B,0.225776,0.019163
CS,156.614151,128.591431
CSAD,7.527075979,1.339915007
CSAG1,0,0
CSAG3,0.186701,0.0356
CSDC2,0.17426,1.060635
CSDE1,992.5786168,210.2829236
CSE1L,87.92726903,136.6556757
CSF1,1.192217652,2.023230494
CSF1R,0.151377742,0.251474245
CSF2,0,0
CSF2RA,2.079235362,3.270724829
CSF2RB,0.024912,0.292728
CSF3,0.159745,0
CSF3R,0.306283351,1.62909063
CSGALNACT1,0.851309869,0.217253894
CSGALNACT2,10.37706115,21.1925562
CSH1,0,0.358642
CSH2,0,1.586393
CSHL1,0,0
CSK,20.84380435,12.97020175
CSKMT,2.955801,4.049846
CSMD1,0,0
CSMD2,0.016538957,0
CSMD3,0.010897605,0.76040792
CSN1S1,0,0
CSN2,0,0
CSN3,0,0
CSNK1A1,52.28531193,67.90383074
CSNK1A1L,0,0
CSNK1D,19.2878724,14.45314504
CSNK1E,20.35769425,36.5702486
CSNK1G1,9.579812765,4.802763106
CSNK1G2,8.777312,8.670256
CSNK1G3,17.65450305,26.14227235
CSNK2A1,7.134188736,16.06472812
CSNK2A2,33.895828,73.825386
CSNK2A3,1.057749,2.89256
CSNK2B,112.8846819,166.1923041
CSNKA2IP,0,0
CSPG4,0.136757,6.379271
CSPG5,0.409434442,0.05026727
CSPP1,6.481750215,26.42081584
CSRNP1,2.581724002,3.942688531
CSRNP2,24.270878,12.019667
CSRNP3,0.076858798,0.559677411
CSRP1,48.89377421,47.32141629
CSRP2,3.274946,11.85367005
CSRP3,0.110072,0.179231
CST1,0.07977,0
CST11,0,0
CST2,0,0
CST3,21.14702559,6.518958783
CST4,0,0
CST5,0,0
CST6,0,0.296818
CST7,0.643111,1.213632
CST8,0,0
CST9,0,0
CST9L,0,0
CSTA,5.503462,0.264466
CSTB,64.981667,29.842203
CSTF1,15.22268461,12.02525572
CSTF2,10.97129476,15.84786931
CSTF2T,4.718781,10.340251
CSTF3,20.69577352,24.96528124
CSTL1,0,0
CT45A1,0.886416,1.858998
CT45A10,25.41787686,18.83379896
CT45A2,0,0
CT45A3,1.967378744,3.473134401
CT45A5,2.233331041,2.669752209
CT45A6,0,0
CT45A7,0.098379,0.155972
CT45A8,0,0
CT45A9,2.801043871,1.627482
CT47A1,0,0
CT47A10,0,0
CT47A11,0,0
CT47A12,0,0
CT47A2,0,0
CT47A3,0,0
CT47A4,0,0
CT47A5,0,0
CT47A6,0,0
CT47A7,0,0
CT47A8,0,0
CT47A9,0,0
CT47B1,0,0
CT55,0,0.015316
CT83,12.794161,0
CTAG1A,0,0
CTAG1B,0,0
CTAG2,0,0
CTAGE1,0,0
CTAGE15,0.330415,0.9168175
CTAGE4,0.877694144,1.507306961
CTAGE6,0.3873045,0.5213535
CTAGE8,0.11431743,0.362289613
CTAGE9,0.492978,0.947466
CTBP1,20.882437,29.777494
CTBP2,8.227291014,17.01747942
CTBS,2.918475,1.91651
CTC1,4.99293,2.941816
CTCF,59.79135644,30.31518989
CTCFL,0,23.0563916
CTDNEP1,32.59836998,34.75582302
CTDP1,4.559725534,2.961478831
CTDSP1,18.8585661,7.591838701
CTDSP2,36.689854,26.054665
CTDSPL,2.900074833,2.162000851
CTDSPL2,7.564226,14.927094
CTF1,0.108937,1.002063
CTH,1.930547423,46.61896662
CTHRC1,0.729361421,10.45203902
CTIF,1.516814154,1.421387252
CTLA4,0,0
CTNNA1,87.61787808,87.96682488
CTNNA2,0,0.197453578
CTNNA3,0,0.022933389
CTNNAL1,15.12847775,60.36122345
CTNNB1,37.8785363,65.06530879
CTNNBIP1,5.342250543,0.776207492
CTNNBL1,20.58276053,43.07276404
CTNND1,38.51339733,48.96541196
CTNND2,15.72543253,0.377295529
CTNS,3.847845612,15.09520776
CTPS1,32.33379917,53.37103337
CTPS2,32.8159605,1.281747781
CTR9,7.624059,9.485982111
CTRB1,0,0
CTRB2,0,0
CTRC,0.007428,0.018948
CTRL,2.335993,1.570614
CTSA,62.94211673,51.96903121
CTSB,10.55617381,24.58182543
CTSC,2.484971681,18.59342151
CTSD,606.838379,36.800369
CTSE,0,0
CTSF,3.190798,6.305433
CTSG,0.450643,1.788233
CTSH,5.830803054,2.961155099
CTSK,2.085835,0.250773
CTSL,84.65074745,55.78892168
CTSO,0.145214,1.251794
CTSS,0.50813629,1.006598139
CTSV,1.498176203,0.760565182
CTSW,0.428893,0.452725
CTSZ,27.071712,159.096237
CTTN,144.6243622,77.30373568
CTTNBP2,0,0.115745372
CTTNBP2NL,15.176693,13.049253
CTU1,1.154563,0.667041
CTU2,5.571521131,5.387516245
CTXN1,1.481528,5.16963
CTXN2,0.029879983,0.071517301
CTXN3,0,0
CTXND1,0.078338,0.014389
CUBN,0,0.16121
CUEDC1,7.892256292,3.478599186
CUEDC2,15.784589,17.095613
CUL1,27.93556656,23.70685911
CUL2,10.08148901,20.75911999
CUL3,12.60129049,11.06165656
CUL4A,14.07145455,8.849336533
CUL4B,18.73091271,17.11445279
CUL5,7.701792,11.392594
CUL7,12.34553485,5.456950328
CUL9,4.876855,4.065629
CUTA,26.48791605,45.22911688
CUTC,16.664999,12.3637
CUX1,10.13914088,3.28887332
CUX2,0,0.019388409
CUZD1,0.061587,0.42158
CWC15,11.29998622,26.9119722
CWC22,11.347311,20.992218
CWC25,5.088106,9.705949
CWC27,6.311461417,9.613261491
CWF19L1,11.21420089,14.73696872
CWF19L2,4.166462,14.022762
CWH43,0,0
CX3CL1,0,0
CX3CR1,0.009409457,0.05394258
CXADR,0.465753942,6.972493724
CXCL1,0.04888,46.745358
CXCL10,0,0.607728
CXCL11,0,0.17795078
CXCL12,4.873365795,0.039812547
CXCL13,0,0
CXCL14,0.03586,0.112766
CXCL16,16.16778685,0.896646425
CXCL17,7.199738,2.998781
CXCL2,0,31.501413
CXCL3,0,2.375463
CXCL5,0,0
CXCL6,0,0.042925
CXCL8,1.236401382,14.89419056
CXCL9,0,0
CXCR1,0.024572,0.025847
CXCR2,0.082593324,0.112333332
CXCR3,0.168485,0.113741
CXCR4,1.003805912,2.791692339
CXCR5,0.00333022,0.014670901
CXCR6,1.215334,1.670582
CXorf21,0,0.022392232
CXorf38,4.07686029,2.57085022
CXorf40A,7.689581742,2.52707617
CXorf40B,11.08921726,6.145506685
CXorf49,0,0
CXorf49B,0,0
CXorf51A,0,0
CXorf51B,0,0
CXorf56,8.409696216,5.671502545
CXorf58,0,0
CXorf65,0.098439738,0
CXorf66,0.040911922,0
CXXC1,5.119311189,7.045612706
CXXC4,13.85011527,3.012955186
CXXC5,77.16991436,1.857379593
CYB561,85.60587546,8.958721204
CYB561A3,3.697158496,2.401417989
CYB561D1,8.347295869,1.655094719
CYB561D2,1.148083372,1.782375081
CYB5A,19.95152998,4.399918399
CYB5B,20.750689,23.844604
CYB5D1,10.57688719,19.78762573
CYB5D2,9.066820898,9.786766045
CYB5R1,21.832521,11.137464
CYB5R2,0.093589515,7.679608608
CYB5R3,11.32372963,9.060012277
CYB5R4,1.993796,8.601336
CYB5RL,1.53048617,2.455153432
CYBA,0.412579,58.570683
CYBB,0.081064,0.918202
CYBC1,3.925646213,2.591110139
CYBRD1,1.61040757,22.13995526
CYC1,88.161407,132.18573
CYCS,25.262188,45.663349
CYFIP1,12.56317673,10.93493667
CYFIP2,8.515607694,1.095581729
CYGB,0.030284,0
CYHR1,4.95394794,6.013721559
CYLC1,0,0
CYLC2,0,0
CYLD,5.281179154,26.35683108
CYP11A1,0,0.05659414
CYP11B1,0,0
CYP11B2,0,0
CYP17A1,0,0
CYP19A1,2.929682219,0
CYP1A1,17.68854335,1.300485924
CYP1A2,0,0
CYP1B1,247.080261,7.464306
CYP20A1,2.118885835,4.418206471
CYP21A2,0.083828546,0.027047776
CYP24A1,1.718886,0
CYP26A1,0.048788191,0.208233946
CYP26B1,0.038373,0.319669
CYP26C1,0.053591,0.362282
CYP27A1,0.094701,0.087345
CYP27B1,2.778419,3.313012
CYP27C1,0.048829285,0.575865824
CYP2A13,0,0
CYP2A6,2.204908,0
CYP2A7,0.683172941,0
CYP2B6,0,0
CYP2C18,0,0.158323
CYP2C19,0,0.047806
CYP2C8,0,0
CYP2C9,0,0.051695
CYP2D6,0,0.849664
CYP2D7,0.444811,0.289665
CYP2E1,0.358437,0.256436
CYP2F1,0.250756,0.035592
CYP2J2,7.380651,4.127917
CYP2R1,3.64593,10.295172
CYP2S1,0.744346,0.050518
CYP2U1,0.47375,4.7679
CYP2W1,0.574411,0.095184
CYP39A1,0,0.131258344
CYP3A4,0,0
CYP3A43,0,0
CYP3A5,0.528843812,0.295426287
CYP3A7,0,0
CYP3A7-CYP3A51P,0,0.071052
CYP46A1,0.10904,0
CYP4A11,0.124966518,0.109789458
CYP4A22,0.726574465,0.219698925
CYP4B1,0.870378781,0
CYP4F11,3.189937298,0.13545
CYP4F12,0,0
CYP4F2,0,0
CYP4F22,4.468988,0
CYP4F3,0.142938196,0.27678861
CYP4F8,0.006027,0
CYP4V2,3.150067,0.670857
CYP4X1,0.10190849,0
CYP4Z1,0.594972,0.123663
CYP51A1,15.32044275,15.60872758
CYP7A1,0.020932,0
CYP7B1,0,0
CYP8B1,0.152479,0.01783
CYREN,5.50773947,7.739186057
CYS1,0.177782,0.32806
CYSLTR1,0,0.090182539
CYSLTR2,0,0
CYSRT1,1.547597,0.654853
CYSTM1,13.513235,22.087198
CYTH1,3.071595925,5.621751295
CYTH2,9.055362062,9.148733792
CYTH3,3.043073078,17.53697408
CYTH4,0,0.116069
CYTIP,0,0.040643
CYTL1,0,0
CYYR1,0,0.016606
CZIB,12.29270439,29.26549177
D2HGDH,2.287057154,3.18681571
DAAM1,13.7915111,10.32046496
DAAM2,0.063632691,0.764257043
DAB1,0.007794676,0
DAB2,1.047072645,8.32197741
DAB2IP,7.177238537,5.312979042
DACH1,0,0.51088135
DACH2,0,0.140419876
DACT1,0,0.596709741
DACT2,0,0
DACT3,0,0.128523494
DAD1,79.054909,79.285011
DAG1,23.19029776,9.002843365
DAGLA,0.991629,0.640134
DAGLB,10.18651378,23.20030272
DALRD3,2.922867483,4.368946837
DAND5,0,0
DAO,0,0
DAOA,0,0
DAP,70.55153774,56.438869
DAP3,57.7750714,47.34949454
DAPK1,0.063664946,11.1076853
DAPK2,1.425592846,0.080244276
DAPK3,4.772397,6.23501
DAPL1,0,0
DAPP1,1.706593025,0.487112
DARS1,24.6319367,51.6748473
DARS2,37.62086308,33.16162392
DAW1,0.030176,5.898332003
DAXX,19.82148577,32.79239968
DAZ1,0,0
DAZ2,0,0
DAZ3,0,0
DAZ4,0,0
DAZAP1,37.1112715,45.80719648
DAZAP2,77.12509109,25.68369726
DAZL,0,0
DBF4,12.11478855,40.74025683
DBF4B,3.346283,9.860991
DBH,0,0.423603
DBI,89.36263552,44.32172901
DBN1,7.946123211,40.2699584
DBNDD1,2.569796284,4.258792241
DBNDD2,2.830697571,45.87362301
DBNL,3.874828019,5.353192026
DBP,4.729255,1.163985
DBR1,7.214108,9.873927
DBT,1.881487,4.175658
DBX1,0,0
DBX2,0,0
DCAF1,8.570157718,17.5269243
DCAF10,5.305182162,9.528404209
DCAF11,11.55715464,3.231820527
DCAF12,15.71893,15.749106
DCAF12L1,0,2.186116
DCAF12L2,0.043443,0.650777
DCAF13,47.790543,44.990513
DCAF15,7.599993,6.595157
DCAF16,11.69414986,15.09286572
DCAF17,4.00769631,11.22809169
DCAF4,10.9851531,6.145614456
DCAF4L1,0.123004,0.200293
DCAF4L2,0,0
DCAF5,4.903042298,11.49155138
DCAF6,24.49724879,23.00120246
DCAF7,74.911804,27.614279
DCAF8,28.985538,26.507158
DCAF8L1,0.403815,0
DCAF8L2,0,0
DCAKD,9.579796416,5.408952686
DCANP1,0,0
DCBLD1,5.152617615,5.96477448
DCBLD2,11.198506,51.929939
DCC,0,0.010586
DCD,0,0.014101
DCDC1,0.033253031,0.038252379
DCDC2,7.297722136,14.46763318
DCDC2B,0.875315,1.192029
DCDC2C,0,0.02473878
DCHS1,0.011262,1.182807
DCHS2,0.004289945,0.655115835
DCK,6.172474,14.116773
DCLK1,2.441162959,0.980497124
DCLK2,0.057574,0.728631
DCLK3,0,0
DCLRE1A,8.210545715,6.971868804
DCLRE1B,21.08677508,7.688543934
DCLRE1C,4.132680282,2.171275074
DCN,0.016830664,0.278134367
DCP1A,7.525111028,22.43818044
DCP1B,1.950594921,1.974970572
DCP2,9.816460458,8.166813226
DCPS,5.924471566,2.379700664
DCST1,0.287442,0.214101
DCST2,0.33202,0.039221
DCSTAMP,0,0
DCT,0,0.061683661
DCTD,10.40117479,21.59795043
DCTN1,36.03599959,41.90378641
DCTN2,44.37426863,47.43881839
DCTN3,20.86749902,35.26376047
DCTN4,22.80551909,33.38750816
DCTN5,16.01595714,9.815009547
DCTN6,35.957062,17.747267
DCTPP1,40.731838,13.176948
DCUN1D1,11.42332313,15.45558529
DCUN1D2,4.233843,1.632937
DCUN1D3,4.107205,4.744998
DCUN1D4,9.240605773,6.77510495
DCUN1D5,3.252788991,10.53636701
DCX,0.00615919,0
DCXR,29.78431443,9.602396
DDA1,7.417399,9.792614
DDAH1,4.241474656,29.4678611
DDAH2,13.9454795,15.16982448
DDB1,90.675827,84.84964
DDB2,26.03035652,8.305666977
DDC,0,0.071780855
DDHD1,7.399218459,5.322958557
DDHD2,10.11845488,9.948611777
DDI1,0,0
DDI2,16.046816,8.117814
DDIAS,6.982808,32.27854717
DDIT3,32.24621733,79.75122795
DDIT4,200.00563,12.695206
DDIT4L,0.063502,0
DDN,0.085663,1.843523
DDO,0.053450297,0.017385138
DDOST,105.468086,49.959686
DDR1,76.60732736,3.555331927
DDR2,0.149067233,1.24114173
DDRGK1,28.864641,43.867783
DDT,9.223753742,2.921905134
DDTL,5.27314,5.888375
DDX1,82.932793,148.601654
DDX10,12.971458,65.838669
DDX11,9.151784277,14.63559639
DDX17,86.66123427,91.27691504
DDX18,26.728636,76.782791
DDX19A,20.24186649,23.84956849
DDX19B,15.51050885,13.57861341
DDX20,17.619825,10.115603
DDX21,110.8440819,136.933817
DDX23,29.597092,20.298695
DDX24,23.937645,30.895447
DDX25,0.008000646,0.008794868
DDX27,25.84164702,28.70498181
DDX28,5.937833,6.918925
DDX31,8.244868253,15.27252758
DDX39A,27.333134,44.925182
DDX39B,126.4951729,190.3864908
DDX3X,62.88286624,68.90688858
DDX3Y,0.03602311,0.223542477
DDX4,0,0
DDX41,17.08287649,23.3597396
DDX42,88.54874091,57.30369016
DDX43,4.551214,0.802195
DDX46,34.07800745,32.11128371
DDX47,29.3740326,20.92368142
DDX49,19.954588,10.908933
DDX5,326.0923921,203.6377389
DDX50,19.419979,17.378029
DDX51,3.201786,1.285003
DDX52,4.923578337,14.08262127
DDX53,0,0.018236
DDX54,14.37067969,9.499659599
DDX55,10.97963,16.413179
DDX56,7.46208,15.158908
DDX58,6.894563,42.790253
DDX59,15.07311177,10.80705495
DDX6,123.0336672,60.11272585
DDX60,5.133654,11.690309
DDX60L,3.020679499,21.10250754
DEAF1,6.102761619,14.64428152
DECR1,16.28073199,6.768411106
DECR2,2.598881,3.779121
DEDD,21.99575908,13.24625771
DEDD2,4.521209176,2.85822457
DEF6,0.561077,4.598348
DEF8,8.442032392,5.4647927
DEFA1,0,3.301158
DEFA1B,0.323576238,3.9498925
DEFA3,2.0690725,6.921419
DEFA4,0.0512965,1.3914525
DEFA5,0,0
DEFA6,0,0
DEFB1,0.0797595,0
DEFB103A,0,0
DEFB103B,0,0
DEFB104A,0,0
DEFB104B,0,0
DEFB105A,0,0
DEFB105B,0,0
DEFB106A,0,0
DEFB106B,0,0
DEFB107A,0,0
DEFB107B,0,0
DEFB108B,0.227243,0
DEFB109B,0,0.0392575
DEFB110,0,0
DEFB112,0,0
DEFB113,0,0
DEFB114,0,0
DEFB115,0,0
DEFB116,0,0
DEFB118,0.052186,0
DEFB119,0,0
DEFB121,0,0
DEFB123,0,0
DEFB124,0,0
DEFB125,0,0
DEFB126,0,0
DEFB127,0,0
DEFB128,0,0
DEFB129,0,0
DEFB130A,0,0
DEFB130B,0,0.013286667
DEFB131A,0,0
DEFB131B,1.642171,2.253781
DEFB132,0,0
DEFB134,0.055022,0
DEFB135,0.0902705,0
DEFB136,0,0
DEFB4A,0.26596,0
DEFB4B,0,0
DEGS1,16.25119784,42.93239704
DEGS2,1.352839,0.034416
DEK,64.272165,285.174655
DELE1,7.38559685,8.60520177
DENND10,16.79479794,6.548713347
DENND11,19.198816,9.729479
DENND1A,5.831263831,3.538505115
DENND1B,3.818813349,1.480041586
DENND1C,3.832875,0.225009332
DENND2A,0.041884587,3.803277258
DENND2B,3.975253853,5.133258091
DENND2C,6.869338754,1.477036
DENND2D,29.92254062,0.670666484
DENND3,0.602655998,6.284212251
DENND4A,8.917943783,6.271448067
DENND4B,5.307625537,7.350375546
DENND4C,13.06093153,11.47672369
DENND5A,8.939539005,33.58997527
DENND5B,2.067737131,11.5472639
DENND6A,6.910205,11.786269
DENND6B,0.330349,0.327597
DENR,57.116898,95.828926
DEPDC1,15.63989446,22.15511959
DEPDC1B,10.42996283,6.324804584
DEPDC4,2.434375495,1.285937569
DEPDC5,4.373129074,2.083494948
DEPDC7,0,2.795136946
DEPP1,0.192102,0.392045
DEPTOR,16.83930715,2.54676591
DERA,18.01328839,8.357158547
DERL1,50.28338708,47.69873548
DERL2,4.016375,6.163289843
DERL3,0.04419,0.081313794
DERPC,2.175123303,2.851742975
DES,0,0.263355
DESI1,12.685829,13.63719
DESI2,7.433822207,45.51378862
DET1,2.152740174,0.496186513
DEUP1,0.076318,0
DEXI,1.914581,2.30919
DFFA,9.196241266,34.59454543
DFFB,0.4233015,0.633621422
DGAT1,1.137012,1.9561815
DGAT2,5.497951231,3.296916764
DGAT2L6,0,0
DGCR2,10.67391077,8.337007876
DGCR6,1.0681245,0.344187
DGCR6L,9.087813,9.333587
DGCR8,9.671970492,13.16027245
DGKA,3.648240277,8.739856791
DGKB,0.01423066,0
DGKD,5.382179293,5.856966497
DGKE,6.037485,6.412271
DGKG,0.045858,0.089948
DGKH,6.617395203,3.472649377
DGKI,0,0.264050727
DGKK,0,0.008833
DGKQ,1.163671,1.72403
DGKZ,12.53385416,3.8469624
DGLUCY,0.411311297,5.373987827
DGUOK,43.19237907,30.54709153
DHCR24,81.810593,77.022255
DHCR7,50.20656444,7.942273328
DHDDS,12.10769733,9.342201098
DHDH,0.029789,0.123395
DHFR,30.09981001,29.35875795
DHFR2,3.902832595,2.362828
DHH,0.051482,0
DHODH,1.938545,2.688025
DHPS,36.7987754,17.26225413
DHRS1,4.48098654,1.603232366
DHRS11,6.221246,3.090202
DHRS12,1.996807588,1.335156775
DHRS13,8.16884,1.391458
DHRS2,364.4814056,0.893800662
DHRS3,3.401714801,1.227601941
DHRS4,7.095755178,4.523669508
DHRS4L1,0.3714995,0.0165215
DHRS4L2,1.875367155,0
DHRS7,14.08016455,19.18950038
DHRS7B,4.042612671,4.501014693
DHRS7C,0,0
DHRS9,0,0.029303142
DHRSX,3.4753565,1.398642
DHTKD1,45.987057,16.292168
DHX15,63.790867,97.570595
DHX16,12.65849794,16.06003018
DHX29,12.3276792,8.047258113
DHX30,12.80528168,16.42074973
DHX32,17.509027,6.737494
DHX33,12.38660072,15.27682562
DHX34,7.121025,8.163958
DHX35,4.495857871,11.98012926
DHX36,15.63493574,18.4678678
DHX37,6.80333,7.777839
DHX38,31.343058,34.098686
DHX40,49.297745,33.41007895
DHX57,11.26543472,7.910564821
DHX58,0.184756,0.025379
DHX8,8.768810555,15.34510339
DHX9,73.758202,78.923012
DIABLO,18.17218238,16.66541339
DIAPH1,53.82583003,56.45183754
DIAPH2,6.663615022,8.981097888
DIAPH3,6.521660109,34.13644961
DICER1,18.98342649,13.4626357
DIDO1,16.06884922,10.95968124
DIMT1,8.027977867,16.47975196
DIO1,0.205233,0.183097
DIO2,0.330314394,0.063432903
DIO3,0.110096,0
DIP2A,9.725092416,3.83955005
DIP2B,29.116079,9.534959
DIP2C,7.510781,3.880728
DIPK1A,5.725665006,6.411968719
DIPK1B,4.898447,4.716296
DIPK1C,0,0
DIPK2A,2.852445742,9.741536646
DIPK2B,0,0
DIRAS1,1.033893,0
DIRAS2,0,0
DIRAS3,0.182763,0.106076
DIS3,4.794534894,12.27728618
DIS3L,8.772886618,10.27453407
DIS3L2,3.911484466,5.264036679
DISC1,0.070031445,1.242143939
DISP1,0.889158988,0.840594984
DISP2,0.025652,1.033676
DISP3,0.336051,0.026315
DIXDC1,0.522486068,2.18111187
DKC1,72.9441415,77.33375651
DKK1,4.416452,25.213793
DKK2,0,0.089858
DKK3,0.059650569,56.56611128
DKK4,0,0.033173
DKKL1,0,0.125436
DLAT,14.73307712,32.25243084
DLC1,1.53198034,17.53010839
DLD,27.62696983,16.44685364
DLEC1,0.156744801,0.142984788
DLEU7,0.604101239,0.069549362
DLG1,25.64130517,40.01022839
DLG2,0.448183703,0.654010439
DLG3,22.69849082,5.317937543
DLG4,1.359164787,2.928051572
DLG5,45.873611,9.736693
DLGAP1,0,0.744083286
DLGAP2,0,0.047623
DLGAP3,0.2493,0.050479
DLGAP4,11.08951561,15.54368093
DLGAP5,18.03975234,50.71053108
DLK1,0,0.014132
DLK2,0.529197758,2.215166171
DLL1,1.000568,0.550294
DLL3,0,2.278919734
DLL4,0.562836,0.28017
DLST,22.39760392,49.04956087
DLX1,3.859845749,5.501920187
DLX2,0.693863,2.879124
DLX3,1.24919,0
DLX4,0.332097563,2.467118157
DLX5,0,0.350594
DLX6,0,1.671583
DMAC1,5.420798692,18.42248662
DMAC2,8.804292281,13.08256723
DMAC2L,2.815162732,5.683882004
DMAP1,7.37453801,7.451137196
DMBT1,0,0
DMBX1,0.185704403,0.09096381
DMC1,3.793826987,1.008175827
DMD,0.041924001,1.401104424
DMGDH,0.268608,0.324177
DMKN,12.40291486,35.28280948
DMP1,0.495187,0
DMPK,4.800595454,1.89059293
DMRT1,0,0
DMRT2,0.057509426,0.062864024
DMRT3,0,0.052929
DMRTA1,0.018389,3.234902
DMRTA2,0,0.210423
DMRTB1,0,0
DMRTC1,0,0
DMRTC1B,0,0
DMRTC2,0.204135,0
DMTF1,22.12184365,81.91312405
DMTN,2.666819535,1.409992238
DMWD,7.618288,3.958688
DMXL1,8.40820004,4.779619857
DMXL2,19.71862598,10.44647424
DNA2,4.890443,7.361804
DNAAF1,0,0.099596069
DNAAF2,5.918037427,9.432064417
DNAAF3,0.322564192,2.062897324
DNAAF4,2.155093706,1.426372257
DNAAF5,10.681108,8.011642
DNAH1,0.434113,0.747832
DNAH10,0.14387551,0.121172213
DNAH11,0.047212,1.195516
DNAH12,0.017098781,0.165254371
DNAH14,0.917256707,4.750797977
DNAH17,0.091997,0.799374
DNAH2,0.296741387,0.310546437
DNAH3,0.07423906,0.005922133
DNAH5,2.148916,0.364459
DNAH6,0.011607,0.003669
DNAH7,0.01278,0.0772
DNAH8,0,0.010937
DNAH9,0,0
DNAI1,0.264116,0.158488
DNAI2,0,0
DNAJA1,48.61981683,89.60220866
DNAJA2,49.785667,50.829567
DNAJA3,36.45646721,41.20385755
DNAJA4,6.985547586,2.169099943
DNAJB1,57.40862793,19.46232286
DNAJB11,55.129559,50.674515
DNAJB12,12.4059188,11.23321823
DNAJB13,0.288454,0.107681
DNAJB14,11.15169536,11.59853785
DNAJB2,10.04694616,6.31997753
DNAJB3,0.176256,0
DNAJB4,1.492763987,6.911911178
DNAJB5,0.236407127,4.423586402
DNAJB6,44.01154746,56.63907192
DNAJB7,0.557793,0.889529
DNAJB8,0.192405,0
DNAJB9,14.164244,5.227503
DNAJC1,68.291534,19.709558
DNAJC10,15.00668967,11.78330577
DNAJC11,14.041854,28.014658
DNAJC12,24.49334587,0.133068188
DNAJC13,26.31364114,42.80530485
DNAJC14,20.025032,19.419704
DNAJC15,6.083043,0.032992
DNAJC16,6.35070925,7.687221306
DNAJC17,6.588532,3.84714
DNAJC18,3.696802,4.005198
DNAJC19,9.612532291,14.68481098
DNAJC2,22.10694923,15.74636622
DNAJC21,13.05517907,5.737946705
DNAJC22,11.3196069,0.669898
DNAJC24,3.881655,3.484992
DNAJC25,4.723526,2.853009
DNAJC25-GNG10,2.430897,3.151169
DNAJC27,3.766675977,1.169757714
DNAJC28,0.658017397,1.66874298
DNAJC3,21.274738,11.441661
DNAJC30,7.460037,3.375632
DNAJC4,7.937331971,5.148431836
DNAJC5,30.574715,14.293169
DNAJC5B,0,0
DNAJC5G,0.015785337,10.50380859
DNAJC6,2.11572769,9.496220233
DNAJC7,49.92775103,57.77502597
DNAJC8,86.342896,150.428879
DNAJC9,19.013897,26.936129
